utrnno,acct1,acct2,acct_balance,acq_instit_code,amount,capt_date,currency,des_instit_code,ext_resp_code,fee_amount,fraud_flags,hpan,is_alerted,iss_instit_code,merchant_type,pid,pos_data_code,prc_code,ref_num,resp_code,resp_code_desc,stan,sysdate,terminal_address,terminal_id,trans_type,ttime,udate,cif_id,trans_type_desc,cvt_amount,ket_transfer,posconditionmode,sysday,syshour,syssec,trxcode
54489,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.193,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54488,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.140,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54486,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.135,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54487,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.135,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54485,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.113,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54484,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.108,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54483,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.107,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54482,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.094,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54479,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.083,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54481,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.082,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54480,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.082,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54478,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.046,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54477,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.046,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54476,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:48.013,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,48,401234
54475,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.963,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54474,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.962,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54473,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.914,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54472,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.867,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54471,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.851,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54470,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.820,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54469,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.805,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54468,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.757,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54467,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.553,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54466,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.513,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54465,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.448,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54464,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.447,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54463,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.413,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54462,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.381,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54461,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.369,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54460,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.367,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54459,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.351,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54458,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.278,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54457,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.277,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54456,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.265,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54455,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.246,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54454,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.245,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54453,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.233,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54452,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.232,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54451,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.232,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54450,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.216,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54449,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.215,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54448,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.199,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54447,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.180,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54446,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.148,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54445,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.104,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54444,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:47.027,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,47,401234
54443,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.993,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54442,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.947,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54441,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.947,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54440,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.933,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54439,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.890,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54438,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.876,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54437,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.876,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54436,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.864,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54435,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.863,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54434,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.843,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54433,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.841,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54432,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.829,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54431,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.828,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54430,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.793,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54429,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.780,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54428,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.761,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54427,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.758,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54426,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.728,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54425,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.714,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54424,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.713,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54422,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.683,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54423,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.683,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54421,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.652,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54418,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.641,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54420,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.640,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54419,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.640,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54417,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.620,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54416,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.606,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54415,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.576,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54414,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.558,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54413,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.555,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54412,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.527,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54411,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.437,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54410,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.405,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54409,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.358,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54408,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.357,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54407,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.341,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54406,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.328,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54405,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.205,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54404,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.190,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54403,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.157,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54402,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.145,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54401,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.125,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54400,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.125,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54399,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.037,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54398,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.020,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54397,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:46.008,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,46,401234
54396,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:45.970,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,45,401234
54395,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:57:45.969,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,45,401234
